77,19,10,0,0,40,1
78,28,9,0,0,40,1
79,74,6,0,0,1,1
80,40,13,0,0,40,2
81,35,11,0,0,40,1
82,35,9,0,0,50,1
83,41,10,0,0,40,2
84,38,10,0,0,50,1
85,29,6,0,0,35,2
86,46,9,0,0,50,1
87,46,9,0,0,40,1
88,40,13,0,0,60,2
89,29,13,7688,0,40,2
90,39,12,0,0,60,1
91,31,9,0,0,60,1
92,50,14,4650,0,70,1
93,31,13,0,0,40,1
94,27,10,0,0,45,1
95,27,10,0,0,25,1
96,28,13,0,0,20,1
97,21,9,0,0,30,1
98,57,13,0,0,40,1
99,56,14,0,0,40,1
100,22,9,0,0,40,1
101,48,1,0,0,40,1
102,36,10,0,0,55,1
103,51,8,0,0,40,1
104,39,12,0,0,48,1
105,43,9,0,0,70,2
106,38,14,0,0,40,1
107,51,9,0,0,40,1
108,43,9,0,0,40,1
109,44,14,7298,0,40,2
110,35,9,0,0,50,1
111,40,9,0,1902,40,2
112,39,6,0,0,12,1
113,47,4,0,0,40,1
114,23,1,0,0,15,1
115,26,7,0,0,40,1
116,25,9,0,0,40,1
117,29,10,0,0,42,1
118,30,9,0,0,45,1
119,57,13,0,1485,40,1
120,37,11,0,0,40,2
121,39,13,3103,0,48,2
122,37,14,0,0,40,2
123,45,9,0,0,40,1
124,21,10,0,0,16,1
125,25,10,0,0,40,1
126,61,9,0,0,40,1
127,59,9,2414,0,15,1
128,28,9,0,0,40,1
129,24,10,0,0,40,1
130,47,9,0,0,40,2
131,29,9,0,0,80,1
132,49,5,0,0,20,1
133,41,13,0,0,35,1
134,33,10,0,0,40,1
135,20,10,0,0,40,1
136,40,16,0,1977,20,2
137,32,10,0,0,16,1
138,48,13,0,0,40,2
139,24,10,0,0,40,1
140,50,11,0,0,38,2
141,31,9,0,0,40,1
142,23,11,0,0,55,2
143,35,9,0,0,40,1
144,50,9,0,0,40,1
145,39,5,0,0,50,1
146,52,4,0,0,48,1
147,44,9,0,0,80,1
148,43,13,0,0,50,2
149,39,9,0,0,40,1
150,33,4,0,0,40,2
151,31,14,0,1564,40,2
152,40,10,0,0,40,2
153,28,15,0,0,40,1
154,19,8,0,0,25,1
155,35,11,0,0,50,1
156,44,13,0,0,60,1
157,40,13,0,0,40,1
158,20,10,0,0,35,1
159,55,9,0,0,48,2
160,30,4,0,0,35,1
161,38,9,0,0,55,2
162,75,9,2653,0,20,1
163,17,7,0,0,15,1
164,79,14,20051,0,40,2
165,20,10,0,0,30,1
166,25,12,0,0,30,1
167,27,13,0,0,45,1
168,19,10,0,0,20,1
169,21,10,0,0,40,1
170,19,10,0,0,20,1
171,42,10,0,0,40,1
172,28,6,0,0,36,1
173,47,10,0,0,40,2
174,59,10,0,0,32,1
175,50,9,0,0,40,2
176,48,9,0,0,80,1
177,33,9,0,0,40,1
178,27,12,0,0,40,1
179,45,16,99999,0,30,2
180,24,4,0,0,40,1
181,31,9,0,0,40,2
182,24,3,0,0,40,1
183,29,9,0,0,40,1
184,24,9,0,0,30,1
185,24,13,0,0,30,1
186,28,10,0,0,45,1
187,63,9,0,0,40,1
188,36,10,0,0,50,1
189,58,4,0,0,40,1
190,51,10,0,0,36,1
191,42,10,0,0,50,2
192,39,10,0,0,40,1
193,26,13,0,0,40,1
194,39,10,0,0,40,1
195,28,13,0,0,45,1
196,51,13,15024,0,40,2
197,45,13,0,0,40,1
198,45,11,0,0,40,1
199,23,13,0,0,40,1
200,38,10,0,1408,40,1
201,38,7,0,0,36,1
202,39,10,0,0,40,1
203,52,11,0,0,50,1
204,17,8,0,0,6,1
205,31,13,0,0,50,1
206,22,9,0,0,24,1
207,47,9,1831,0,38,1
208,28,10,0,0,40,1
209,30,9,0,0,40,1
210,41,9,0,0,50,2
211,29,14,0,0,42,1
212,42,15,0,0,60,2
213,52,10,0,0,40,1
214,35,13,0,0,40,1
215,28,12,0,0,40,1
216,46,14,7688,0,46,2
217,21,10,2176,0,40,1
218,45,9,0,0,40,1
219,21,9,0,0,40,1
220,74,6,0,0,20,1
221,29,9,0,0,40,1
222,39,9,0,0,40,1
223,44,10,7688,0,45,2
224,23,13,0,0,40,1
225,32,12,0,0,40,1
226,61,6,0,0,40,1
227,43,9,0,0,30,2
228,23,1,0,0,40,1
229,18,10,0,0,38,1
230,38,9,0,0,40,1
231,33,13,4650,0,35,1
232,19,10,0,0,35,1
233,23,10,4101,0,40,1
234,37,9,0,0,45,1
235,25,9,0,0,40,1
236,36,9,0,0,43,1
237,45,8,3103,0,40,2
238,32,13,0,0,48,1
239,65,7,0,0,15,1
240,18,7,0,0,40,1
241,25,9,0,0,40,1
242,29,14,0,0,65,1
243,53,10,0,0,40,1
244,33,16,0,0,60,2
245,27,13,0,0,45,1
246,24,9,0,0,40,1
247,54,4,0,0,50,1
248,23,10,0,0,30,1
249,45,11,0,0,40,1
250,36,10,0,0,35,2
251,36,7,5178,0,40,2
252,44,14,0,1669,40,1
253,24,9,0,0,40,1
254,39,10,0,1380,70,1
255,50,9,0,0,40,1
256,38,9,15024,0,40,2
257,58,13,0,0,40,1
258,44,9,0,0,48,1
259,24,13,0,0,55,1
260,52,9,15024,0,40,2
261,46,13,8614,0,40,2
262,50,16,15024,0,60,2
263,34,12,0,0,44,1
264,40,12,0,0,40,1
265,53,13,0,0,40,1
266,24,9,0,0,40,1
267,58,13,0,0,70,1
268,26,10,0,0,45,1
269,22,12,0,0,40,1
270,36,9,0,0,40,1
271,78,12,0,0,4,1
272,36,13,0,0,45,2
273,43,13,0,0,28,1
274,60,4,0,0,40,1
275,49,14,7298,0,40,2
276,50,4,0,1977,63,2
277,34,4,0,0,10,1
278,46,10,0,0,40,1
279,46,13,0,0,40,1
280,69,9,0,0,20,1
281,32,6,0,0,40,2
282,40,13,0,0,50,2
283,61,3,3411,0,45,1
284,56,10,0,0,40,2
285,47,9,0,0,40,1
286,29,9,0,0,40,1
287,37,9,0,0,46,1
288,51,15,0,2559,50,2
289,44,14,0,1902,40,2
290,33,9,0,0,40,1
291,51,15,0,0,80,2
292,24,11,0,0,40,1
293,37,11,0,0,40,1
294,40,10,0,0,40,1
295,34,14,0,0,40,1
296,61,13,0,0,40,1
297,56,9,0,0,40,1
298,69,7,0,0,20,1
299,41,11,0,0,10,1
300,40,9,0,0,40,1
301,57,10,0,0,40,1
302,26,13,0,0,55,1
303,53,9,0,0,46,2
304,90,4,0,0,15,1
305,39,13,0,0,55,1
306,51,13,0,0,40,1
307,56,13,0,0,40,2
308,51,6,0,0,40,1
309,17,8,0,0,20,1
310,42,10,0,1741,50,1
311,42,10,0,0,40,1
312,29,15,27828,0,45,2
313,33,13,0,0,40,2
314,47,15,0,0,60,2
315,43,10,0,0,40,1
316,64,15,0,0,9,2
317,40,9,0,0,60,2
318,21,3,0,0,40,1
319,31,10,0,0,40,1
320,60,11,0,0,40,2
321,32,8,0,0,40,2
322,66,13,6767,0,20,1
323,27,9,0,0,20,1
324,40,9,0,0,40,1
325,27,9,0,0,40,2
326,18,10,0,0,30,1
327,43,9,0,0,40,1
328,52,9,0,0,48,2
329,31,9,0,0,85,1
330,28,9,0,0,60,1
331,44,14,0,0,35,1
332,37,10,0,0,84,1
333,35,13,0,0,50,2
334,42,5,0,0,40,1
335,18,6,0,0,10,1
336,46,14,0,1977,60,2
337,54,9,0,0,40,2
338,54,9,0,1672,50,1
339,56,10,0,0,45,1
340,27,10,0,0,50,1
341,26,13,0,0,40,1
342,41,10,0,0,40,1
343,41,9,0,0,40,1
344,32,10,0,0,40,1
345,18,9,0,0,30,1
346,36,9,0,0,65,1
347,37,6,0,0,40,1
348,31,3,0,0,25,1
349,46,13,0,0,51,1
350,24,9,0,0,40,1
351,25,13,0,0,35,1
352,55,3,0,0,50,1
353,64,9,0,0,40,1
354,30,13,0,0,40,1
355,65,14,0,0,99,1
356,46,13,0,0,40,1
357,45,14,15024,0,60,2
358,18,10,0,0,25,1
359,32,13,0,0,40,1
360,38,13,7688,0,50,2
361,34,16,0,0,45,2
362,35,9,3137,0,40,1
363,26,9,3325,0,40,1
364,24,10,0,0,35,1
365,45,9,15024,0,80,2
366,36,6,0,0,34,1
367,44,4,0,0,40,1
368,23,10,0,0,60,1
369,57,9,0,0,55,1
370,41,10,0,0,60,2
371,20,9,0,0,30,1
372,32,10,0,0,36,1
373,60,9,99999,0,40,2
374,38,13,0,0,20,1
375,29,9,0,0,45,1
376,22,9,0,0,40,1
377,21,10,0,0,30,1
378,40,9,3137,0,40,1
379,59,10,0,1848,45,2
380,45,14,0,0,45,1
381,76,9,0,0,13,1
382,45,13,0,0,40,2
383,49,14,0,0,70,1
384,36,11,0,0,60,2
385,22,7,0,0,35,1
386,47,11,0,0,44,1
387,26,9,0,0,55,1
388,21,10,0,0,40,1
389,27,9,0,0,15,1
390,26,13,0,0,40,1
391,20,11,0,0,25,1
392,31,14,0,0,45,1
393,57,14,0,0,40,1
394,39,7,0,0,40,1
395,36,12,14344,0,40,2
396,66,10,0,0,45,1
397,34,10,0,0,40,1
398,80,9,0,0,25,1
399,21,9,0,0,40,1
400,40,13,0,1902,32,2
401,49,12,0,0,30,1
402,48,10,3325,0,60,1
403,19,10,594,0,24,1
404,42,7,0,0,40,1
405,59,9,0,0,45,1
406,63,10,0,0,40,1
407,26,9,0,0,40,1
408,41,5,0,0,35,1
409,42,10,0,1628,40,1
410,19,9,0,0,20,1
411,45,7,0,0,25,1
412,47,9,0,0,30,2
413,47,9,0,0,40,1
414,34,11,0,0,40,1
415,49,13,15024,0,40,2
416,36,9,0,0,40,1
417,53,9,0,0,40,2
418,21,10,0,2001,45,1
419,39,9,0,0,40,1
420,52,11,0,0,40,1
421,18,10,2176,0,35,1
422,59,11,0,0,40,1
423,50,9,0,0,50,2
424,31,13,0,0,40,2
425,52,10,0,0,40,2
426,41,10,0,0,40,2
427,45,12,0,0,40,2
428,54,14,0,0,40,1
429,22,9,0,0,25,1
430,50,9,7298,0,40,2
431,20,12,0,0,32,1
432,43,9,0,0,40,1
433,48,13,0,0,40,1
434,24,13,2174,0,45,1
435,54,10,15024,0,40,2
436,26,9,0,0,40,1
437,53,13,0,0,40,2
438,51,16,15024,0,40,2
439,54,14,0,1887,44,2
440,32,9,0,0,49,2
441,46,9,0,0,40,1
442,60,13,0,0,12,1
443,52,9,0,0,45,1
444,44,9,0,0,40,1
445,56,10,0,1672,40,1
446,57,9,0,0,40,1
447,35,9,0,0,40,1
448,30,12,0,0,40,1
449,29,10,0,0,35,1
450,49,13,7688,0,66,2
451,28,6,0,0,40,1
452,30,10,0,0,40,1
453,45,9,0,1980,40,1
454,17,6,0,0,12,1
455,54,6,0,0,40,1
456,31,10,0,0,40,1
457,54,16,0,1977,50,2
458,55,13,0,0,40,1
459,26,12,0,0,40,1
460,37,5,0,0,50,1
461,34,9,0,0,48,2
462,38,13,0,0,40,1
463,51,10,0,0,45,1
464,41,9,0,0,60,1
465,24,10,0,0,40,1
466,56,13,15024,0,50,2
467,33,9,0,0,40,1
468,31,6,0,0,40,1
469,27,10,0,0,50,1
470,32,13,0,0,45,1
471,35,12,0,0,40,1
472,43,10,0,0,45,2
473,40,9,0,0,36,1
474,19,9,0,0,53,1
475,23,12,0,0,32,1
476,40,9,0,0,40,1
477,59,9,0,0,38,2
478,43,9,0,0,40,1
479,43,6,0,0,60,1
480,53,9,0,0,40,1
481,26,9,0,0,40,1
482,68,10,10605,0,20,2
483,41,13,0,0,48,2
484,32,9,0,0,40,1
485,25,13,0,0,40,1
486,20,9,0,0,40,1
487,22,10,0,0,15,1
488,33,6,0,0,40,1
489,26,10,0,0,40,1
490,29,9,0,0,25,1
491,20,9,0,0,23,1
492,68,14,0,2377,42,2
493,58,10,0,0,40,1
494,32,9,0,0,40,1
495,23,12,0,0,25,1
496,30,5,0,0,40,1
497,67,10,0,0,8,1
498,26,12,0,0,32,1
499,53,9,0,0,35,1
500,27,9,0,0,60,1
501,29,10,0,0,65,1
502,38,16,0,0,40,2
503,17,5,0,0,40,1
504,48,14,0,0,40,2
505,52,10,0,0,40,1
506,28,12,0,0,40,1
507,18,10,0,0,15,1
508,28,10,0,0,30,1
509,34,10,0,0,40,1
510,62,9,0,0,40,2
511,46,3,0,0,40,1
512,30,10,0,0,40,1
513,20,10,0,0,40,1
514,29,9,2174,0,50,1
515,55,10,0,0,25,1
516,20,10,0,0,24,1
517,54,6,0,0,40,1
518,27,6,0,0,30,1
519,43,10,0,0,55,1
520,17,6,0,0,40,1
521,48,14,0,0,72,1
522,34,13,0,0,40,1
523,66,5,0,0,40,1
524,29,13,0,0,40,1
525,43,10,0,0,40,1
526,37,11,0,0,40,1
527,56,10,0,0,40,2
528,58,6,0,0,40,2
529,54,13,0,0,40,1
530,45,10,0,0,41,1
531,29,9,0,0,40,1
532,26,12,0,0,40,1
533,43,9,0,0,40,2
534,33,9,0,0,40,1
535,45,10,3103,0,42,1
536,25,10,0,0,30,1
537,25,9,0,0,40,1
538,69,15,0,0,5,1
539,37,12,0,0,40,1
540,20,9,0,0,25,1
541,39,14,0,1977,24,2
542,17,6,0,0,20,1
543,27,9,0,0,40,1
544,26,9,0,0,40,1
545,55,3,0,0,40,1
546,39,7,0,0,60,1
547,41,9,0,0,40,1
548,34,2,0,0,40,1
549,51,11,0,0,50,2
550,67,16,0,0,12,1
551,40,10,0,0,40,1
552,58,12,0,1740,40,1
553,23,9,0,0,40,1
554,45,14,0,0,50,2
555,51,13,7688,0,50,2
556,43,10,0,0,40,1
557,25,13,2597,0,50,1
558,36,13,2407,0,40,1
559,58,9,0,0,50,1
560,33,9,0,0,40,1
561,60,11,0,0,40,1
562,24,9,0,0,40,1
563,45,9,0,0,46,1
564,49,9,0,0,40,1
565,19,8,0,0,40,1
566,34,10,0,0,38,1
567,42,13,0,0,40,1
568,25,9,0,0,50,1
569,73,9,0,0,15,1
570,59,3,2580,0,15,1
571,28,9,2885,0,40,1
572,19,7,0,0,30,1
573,31,13,0,0,40,1
574,58,13,0,0,48,1
575,21,9,0,0,13,1
576,47,9,0,0,50,2
577,30,13,0,0,40,2
578,41,4,0,0,40,1
579,59,6,0,0,40,1
580,43,10,4934,0,51,2
581,48,9,0,2001,40,1
582,44,13,0,0,50,2
583,44,10,0,0,40,1
584,24,13,0,0,40,1
585,28,9,0,0,43,1
586,50,9,0,0,10,1
587,33,10,0,0,40,2
588,23,13,0,0,50,1
589,30,9,0,0,40,1
590,46,6,0,0,40,1
591,21,10,0,0,10,1
592,52,5,0,0,30,1
593,26,13,0,0,50,1
594,27,13,0,0,12,1
595,28,7,0,0,40,1
596,50,13,0,0,60,2
597,28,9,0,0,35,1
598,61,7,0,0,20,1
599,32,4,0,0,35,1
600,30,10,0,0,40,1
601,51,13,0,0,40,1
602,40,10,0,2444,40,2
603,36,9,0,2258,70,1
604,28,10,0,0,24,1
605,49,12,0,0,45,2
606,61,4,0,0,30,1
607,41,13,0,0,60,2
608,55,9,0,0,30,1
609,36,13,0,0,40,1
610,21,10,0,0,40,1
611,57,10,0,0,45,2
612,49,15,99999,0,37,2
613,59,7,0,0,40,1
614,41,10,0,0,80,2
615,59,10,0,0,40,1
616,20,9,0,0,25,1
617,42,10,0,0,40,1
618,41,14,0,0,60,1
619,45,13,0,0,50,2
620,36,9,0,0,40,1
621,42,12,0,0,45,2
622,25,13,0,0,40,1
623,45,9,0,1887,40,2
624,58,9,15024,0,40,2
625,39,9,0,0,40,1
626,34,9,0,0,40,2
627,22,10,0,0,40,1
628,44,9,0,0,50,2
629,53,10,0,0,40,1
630,22,12,0,2824,40,2
631,27,5,0,0,40,1
632,60,9,0,0,25,1
633,46,13,3103,0,40,2
634,56,15,99999,0,40,2
635,36,13,27828,0,40,2
636,56,9,0,0,32,1
637,35,10,0,0,40,2
638,29,13,0,1740,70,1
639,19,6,0,0,39,1
640,38,9,0,0,40,1
641,40,10,0,0,40,2
642,52,12,0,0,55,2
643,22,10,0,0,40,1
644,32,9,0,0,25,1
645,27,13,0,0,40,1
646,25,13,0,0,40,1
647,36,14,0,0,40,2
648,22,8,0,0,40,1
649,32,9,0,0,45,1
650,37,13,0,0,40,1
651,22,9,0,0,54,1
652,29,9,0,0,40,2
653,42,1,0,0,25,1
654,45,11,0,0,38,1
655,33,13,0,0,45,1
656,39,10,0,0,40,1
657,27,8,0,0,45,1
658,53,13,0,0,50,2
659,30,13,0,0,40,1
660,52,10,0,0,35,1
661,43,13,15024,0,60,2
662,47,14,0,0,35,2
663,61,9,0,0,40,1
664,39,14,0,0,40,1
665,47,10,0,0,50,1
666,19,9,0,0,25,1
667,37,10,3464,0,40,1
668,31,9,0,0,51,1
669,69,11,0,0,8,1
670,22,10,0,0,25,1
671,29,9,0,0,40,1
672,24,10,0,0,14,1
673,42,9,0,0,40,1
674,30,13,0,0,72,2
675,28,14,0,0,80,2
676,27,11,0,0,40,1
677,53,9,0,0,40,1
678,35,9,0,1651,40,1
679,22,8,0,0,40,1
680,25,9,0,0,40,1
681,38,13,0,1887,40,2
682,27,13,0,0,35,1
683,30,5,0,0,37,1
684,27,13,0,0,50,1
685,25,13,0,0,40,1
686,36,9,0,0,4,1
687,32,9,0,0,40,1
688,70,6,0,0,45,1
689,50,9,0,0,40,1
690,40,10,0,0,35,1
691,34,7,0,0,55,1
692,57,9,0,0,50,1
693,39,14,0,0,32,1
694,49,10,0,0,40,1
695,43,10,5178,0,40,2
696,26,9,0,0,45,1
697,31,10,0,0,40,1
698,60,10,0,0,50,1
699,46,14,15024,0,50,2
700,26,10,7298,0,55,2
701,27,15,0,0,40,1
702,31,10,0,0,40,1
703,59,9,0,0,50,1
704,19,10,0,0,20,1
705,18,10,0,0,24,1
706,22,10,0,0,45,1
707,24,12,0,0,20,1
708,53,6,0,0,40,2
709,43,9,0,0,42,2
710,24,10,0,0,50,2
711,60,6,0,0,40,1
712,24,9,0,0,40,1
713,52,9,0,0,40,1
714,32,11,0,0,99,2
715,34,6,0,0,35,1
716,35,12,0,0,40,2
717,38,5,0,0,40,1
718,34,9,4508,0,90,1
719,53,15,0,0,50,2
720,23,9,0,0,40,1
721,40,10,0,0,40,1
722,40,9,0,0,40,1
723,50,9,0,0,60,2
724,17,6,0,0,20,1
725,53,13,0,1876,54,1
726,32,13,0,0,50,2
727,43,9,0,0,40,1
728,18,7,0,0,16,1
729,62,6,0,0,40,1
730,45,14,0,0,40,1
731,46,16,0,0,70,1
732,73,4,0,0,40,1
733,64,16,0,0,60,2
734,26,13,0,0,45,2
735,23,9,0,0,48,1
736,30,9,0,0,40,1
737,51,10,0,0,40,1
738,35,13,0,0,55,1
739,39,10,13550,0,45,2
740,35,14,0,0,40,2
741,41,9,0,0,40,1
742,31,10,4650,0,40,1
743,40,13,0,0,50,2
744,46,15,0,0,40,2
745,31,9,0,0,30,1
746,41,10,0,0,40,1
747,42,13,3137,0,40,1
748,23,9,0,0,40,1
749,21,10,0,0,35,1
750,49,10,0,0,45,2
751,53,11,0,0,40,1
752,38,13,4787,0,43,2
753,36,12,0,0,40,1
754,32,10,0,0,72,1
755,20,7,0,0,40,1
756,17,7,0,0,10,1
757,22,10,0,0,32,1
758,25,11,0,0,40,1
759,58,9,0,1902,40,1
760,24,10,0,0,20,1
761,48,9,8614,0,40,2
762,20,2,0,0,30,1
763,60,10,0,0,40,2
764,20,9,0,0,30,1
765,52,10,0,0,45,2
766,36,9,0,0,40,2
767,46,13,0,0,40,2
768,22,7,0,0,25,1
769,19,10,0,0,35,1
770,37,9,0,0,40,1
771,30,11,0,0,40,2
772,44,12,0,0,25,1
773,63,9,0,0,25,1
774,22,9,0,0,45,1
775,31,13,3908,0,50,1
776,17,7,0,0,40,1
777,21,9,0,0,40,1
778,67,14,0,0,40,2
779,46,4,0,0,40,1
780,29,9,0,0,50,1
781,20,10,0,0,6,1
782,27,10,0,0,24,1
783,35,10,0,0,40,2
784,19,10,0,0,30,1
785,36,8,0,0,40,1
786,43,13,15024,0,50,2
787,62,13,0,0,40,1
788,28,15,0,2339,40,1
789,18,7,0,0,15,1
790,59,15,15024,0,50,2
791,37,13,0,0,40,1
792,27,10,0,0,40,1
793,46,14,0,0,43,1
794,29,7,0,2754,42,1
795,33,13,0,0,40,2
796,62,9,0,0,40,1
797,46,16,0,2415,55,2
798,28,6,0,0,40,1
799,22,10,0,0,35,1
800,46,14,0,1887,40,2
801,54,10,0,1977,40,2
802,34,9,0,0,72,1
803,67,16,0,0,20,2
804,62,13,0,0,20,2
805,30,10,0,0,40,1
806,19,9,0,0,20,1
807,49,4,0,0,99,1
808,27,11,0,0,45,1
809,36,10,0,0,50,2
810,52,13,0,0,40,2
811,47,8,0,0,55,1
812,57,9,0,0,40,1
813,64,10,0,0,40,1
814,56,9,0,0,40,1
815,53,7,0,0,47,1
816,53,13,0,0,44,2
817,31,10,0,0,40,1
818,41,13,7688,0,45,2
819,45,9,0,0,40,1
820,63,13,0,2179,45,1
821,45,9,0,0,40,1
822,23,10,0,0,28,1
823,39,14,0,0,72,1
824,31,11,0,0,40,1
825,35,13,0,0,45,1
826,54,14,7688,0,60,2
827,22,10,0,0,40,1
828,40,13,5455,0,40,1
829,55,13,0,0,40,2
830,31,9,0,0,40,1
831,58,7,0,0,60,1
832,31,16,0,1977,99,2
833,46,9,0,0,40,1
834,38,11,0,0,40,1
835,22,10,594,0,25,1
836,17,6,0,0,30,1
837,48,9,0,0,60,1
838,73,13,0,0,15,1
839,25,13,0,0,45,2
840,53,10,0,0,40,1
841,46,10,7298,0,45,2
842,45,13,99999,0,25,2
843,37,13,0,0,40,1
844,30,9,0,0,50,1
845,29,9,0,0,40,1
846,29,10,0,0,40,1
847,75,13,0,0,6,1
848,58,14,0,0,40,2
849,42,4,0,0,50,1
850,62,5,0,0,24,1
851,45,13,7298,0,40,2
852,38,13,0,0,40,2
853,36,13,0,0,50,2
854,70,9,2009,0,40,1
855,42,4,0,0,30,1
856,47,14,15024,0,35,2
857,42,10,0,0,40,1
858,43,10,0,0,38,2
859,37,11,0,0,40,2
860,36,10,7298,0,39,2
861,27,13,0,0,40,1
862,54,3,0,0,40,1
863,48,9,0,1902,40,2
864,29,9,0,0,30,1
865,29,9,0,0,38,1
866,37,10,0,0,47,1
867,55,10,0,0,40,1
868,67,9,0,0,20,1
869,51,9,0,0,30,1
870,35,14,0,0,32,1
871,41,4,0,0,40,1
872,64,9,0,0,40,1
873,23,3,0,0,55,1
874,49,13,0,0,35,1
875,38,13,0,0,70,1
876,62,9,0,0,40,1
877,62,4,0,0,10,1
878,70,9,0,0,14,1
879,45,14,0,0,40,1
880,20,12,0,0,40,1
881,38,9,0,0,48,1
882,50,13,0,0,40,1
883,40,10,0,0,55,2
884,30,9,0,0,70,1
885,52,10,0,0,40,1
886,28,13,0,0,50,2
887,62,9,0,0,30,1
888,31,9,0,0,40,1
889,40,9,0,0,40,2
890,34,9,0,1590,40,1
891,53,10,0,0,40,2
892,42,8,0,0,40,1
893,26,10,0,0,25,1
894,51,9,0,0,40,2
895,49,14,0,0,50,2
896,43,9,0,0,40,1
897,42,10,0,0,40,1
898,31,7,0,0,40,1
899,26,9,0,0,40,1
900,50,13,0,0,40,1
901,35,9,0,0,40,1
902,37,10,0,0,40,1
903,53,9,0,1504,35,1
904,20,10,0,0,16,1
905,31,15,0,0,40,2
906,28,9,0,0,35,1
907,46,9,0,0,40,2
908,21,10,0,0,8,1
909,41,14,7298,0,70,2
910,30,13,0,0,70,2
911,66,13,0,0,70,1
912,37,10,0,0,60,2
913,74,4,0,0,20,1
914,46,10,0,0,70,2
915,51,14,0,1977,50,2
916,33,13,15024,0,50,2
917,30,3,3464,0,40,1
918,47,13,0,0,50,2
919,49,13,0,0,40,1
920,53,9,0,0,48,1
921,24,11,0,0,40,1
922,54,9,0,0,50,1
923,32,10,0,0,40,1
924,45,10,0,0,45,1
925,46,9,3325,0,45,1
926,37,10,0,0,65,1
927,48,14,0,0,61,2
928,25,13,0,0,40,1
929,28,9,3103,0,20,1
930,44,8,0,0,36,1
931,58,10,0,0,30,1
932,27,10,0,0,40,1
933,69,9,0,0,8,1
934,38,13,0,0,52,2
935,47,8,0,0,40,1
936,30,10,0,0,60,1
937,46,9,3674,0,30,1
938,27,15,0,0,45,1
939,19,10,0,0,35,1
940,18,9,3103,0,40,1
941,24,7,0,0,50,2
942,32,13,0,0,40,1
943,38,9,0,0,40,1
944,19,1,0,0,36,1
945,28,10,0,0,40,1
946,39,14,0,0,55,1
947,38,10,0,0,60,1
948,42,9,0,0,40,2
949,31,10,0,0,40,2
950,46,5,0,0,40,1
951,53,10,0,0,54,1
952,21,12,0,0,15,1
953,48,9,0,0,50,1
954,46,9,3103,0,52,2
955,30,9,0,0,45,1
956,24,9,0,0,40,1
957,32,6,0,0,50,1
958,30,9,0,0,40,1
959,57,16,0,0,50,1
960,56,4,0,0,40,1
961,27,9,0,0,37,1
962,38,13,0,0,40,1
963,19,9,0,0,40,1
964,61,10,0,0,50,2
965,49,11,0,0,40,1
966,28,9,0,0,38,1
967,50,14,0,0,55,2
968,43,13,0,0,84,2
969,34,9,0,0,48,1
970,28,7,0,0,40,1
971,31,10,0,0,40,1
972,55,9,0,0,44,1
973,26,13,0,0,45,2
974,51,16,0,0,40,2
975,35,9,0,0,40,1
976,42,12,0,0,31,1
977,63,16,0,0,12,1
978,31,14,0,0,30,1
979,22,9,0,0,20,1
980,67,9,0,0,60,1
981,50,5,0,0,50,1
982,63,9,0,0,24,1
983,31,9,0,0,40,2
984,17,7,0,0,40,1
985,41,9,0,0,40,1
986,53,4,0,0,38,1
987,44,10,0,0,99,1
988,24,13,0,0,40,1
989,35,11,0,0,35,1
